RowNumber,CustomerId,Surname,Geography,Gender,Age,Tenure,NumOfProducts,IsActiveMember,Contract Online,Internet Activity Score,Having Vollkasko,Kasco Changed Score,Exited
9509,15618950,Lo Duca,Spain,Male,26,8,2,1,0,5,1,0,0
9510,15609804,Hyde,France,Male,29,1,2,0,0,4,1,0,0
9511,15735849,Kanayochukwu,France,Female,26,2,2,1,0,5,1,0,0
9512,15652948,Yen,France,Male,33,4,1,0,0,5,1,0,0
9513,15618155,Ts'ui,France,Male,45,5,1,1,0,4,1,0,0
9514,15566378,Tillman,France,Male,48,5,1,1,0,0,0,2,1
9515,15565879,Riley,France,Female,28,9,2,1,0,5,1,0,0
9516,15792922,Tu,Spain,Male,38,9,1,1,0,4,1,0,0
9517,15770567,Ruiz,France,Female,32,3,1,1,0,4,1,0,0
9518,15738042,Goliwe,Germany,Male,37,8,2,1,0,5,1,0,0
9519,15714920,Balashov,Germany,Male,44,7,1,1,0,4,1,0,0
9520,15782121,Leonard,France,Female,27,2,2,0,0,5,1,0,0
9521,15673180,Onyekaozulu,Germany,Female,18,2,2,0,0,5,1,0,0
9522,15660636,Carpenter,Spain,Female,40,8,2,0,0,4,1,0,0
9523,15664504,Beede,France,Male,35,7,2,1,0,4,1,0,0
9524,15790322,Beneventi,France,Female,32,0,1,0,0,5,1,0,0
9525,15739847,Sadlier,Germany,Male,38,5,1,0,0,5,1,0,0
9526,15699415,Lewis,France,Female,46,6,1,0,0,0,0,1,1
9527,15665521,Chiazagomekpele,Germany,Male,18,5,2,1,0,4,1,0,0
9528,15682868,Elliott,France,Female,40,9,1,1,1,0,0,2,1
9529,15584462,Liang,France,Male,34,9,1,0,0,4,1,0,0
9530,15661708,She,France,Female,41,5,2,1,0,4,1,0,0
9531,15584452,Bozeman,France,Male,41,6,2,0,0,4,1,0,0
9532,15717010,Yu,France,Female,60,5,1,1,0,4,1,0,0
9533,15643828,Teng,France,Male,29,7,2,1,0,4,1,0,0
9534,15733361,Davide,Germany,Female,45,6,1,0,0,1,0,2,1
9535,15795488,Beneventi,Spain,Male,52,2,2,0,0,5,1,0,0
9536,15581551,Yobachukwu,Spain,Male,41,8,1,1,0,4,1,0,0
9537,15632051,Douglas,Germany,Female,42,10,1,0,1,3,0,2,1
9538,15780409,Egobudike,France,Male,40,6,2,0,0,4,1,0,0
9539,15572767,Shelby,France,Male,29,2,2,0,0,4,1,0,0
9540,15590337,Golubov,France,Male,29,6,1,1,1,2,0,2,1
9541,15634551,Williamson,Germany,Male,46,3,4,0,1,2,0,2,1
9542,15669290,Fan,France,Male,38,8,1,1,0,5,1,0,0
9543,15621140,Nwebube,Spain,Male,37,9,2,1,0,4,1,0,0
9544,15613518,Bellucci,France,Female,35,6,1,1,0,5,1,0,0
9545,15728043,Udinese,Germany,Female,37,7,2,0,0,4,1,0,0
9546,15570073,Marian,Spain,Male,57,1,1,1,0,4,1,0,0
9547,15777033,Chizoba,France,Male,29,7,2,1,0,5,1,0,0
9548,15682454,McFarland,France,Female,34,3,2,1,0,5,1,0,0
9549,15758513,McDonald,France,Male,43,7,2,0,0,5,1,0,0
9550,15772604,Chiemezie,Spain,Male,36,1,2,0,0,4,1,0,0
9551,15721715,Fane,France,Female,40,9,1,1,0,4,1,0,0
9552,15688563,Marchesi,Germany,Male,31,4,2,0,0,5,1,0,0
9553,15772009,Scott,France,Female,41,5,1,1,0,5,1,0,0
9554,15809585,H?,France,Male,38,7,2,0,0,4,1,0,0
9555,15593778,Craig,France,Female,29,3,3,0,0,0,0,2,1
9556,15655360,Chikelu,Germany,Female,72,5,1,0,0,1,0,1,1
9557,15780909,Caffyn,Germany,Male,34,7,1,0,0,2,0,1,1
9558,15757310,Otitodilichukwu,Germany,Male,67,6,1,1,0,4,1,0,0
9559,15801411,Green,Spain,Male,46,4,1,0,0,0,0,2,1
9560,15761706,Y?an,Spain,Female,39,8,1,1,0,5,1,0,0
9561,15658409,Mao,France,Male,41,5,3,1,0,2,0,1,1
9562,15810010,Dahlenburg,Germany,Male,36,6,2,0,0,4,1,0,0
9563,15627027,Shih,France,Male,39,5,2,1,0,5,1,0,0
9564,15624374,Maclean,France,Male,28,9,2,1,0,5,1,0,0
9565,15720083,Fiorentino,Spain,Male,42,1,2,1,0,5,1,0,0
9566,15752294,Long,France,Female,38,9,4,1,0,2,0,2,1
9567,15743193,Olson,France,Male,37,6,2,0,1,1,0,1,1
9568,15696733,McKenzie,France,Male,29,4,1,0,0,4,1,0,0
9569,15677522,Rossi,France,Male,33,1,2,0,0,5,1,0,0
9570,15643523,Power,Spain,Female,30,10,2,0,0,5,1,0,0
9571,15624936,Yen,France,Male,35,8,1,1,0,5,1,0,0
9572,15716085,Norris,Spain,Female,41,8,1,0,1,2,0,2,1
9573,15641688,Collier,Spain,Male,18,7,1,1,0,2,0,1,1
9574,15796834,Rivers,Germany,Male,35,7,2,1,0,5,1,0,0
9575,15720123,Hudson,Spain,Male,37,3,2,0,0,5,1,0,0
9576,15604732,Milani,France,Female,30,9,2,0,0,5,1,0,0
9577,15723484,Hunt,Germany,Female,42,1,1,0,0,5,1,0,0
9578,15807120,Oluchukwu,Germany,Female,52,3,1,0,1,2,0,2,1
9579,15810891,Lorenzo,France,Male,34,2,2,1,0,5,1,0,0
9580,15640407,Chidiegwu,Germany,Male,45,0,2,1,0,5,1,0,0
9581,15778838,Warren,France,Male,38,9,1,0,0,5,1,0,0
9582,15709256,Glover,France,Female,28,9,2,1,0,4,1,0,0
9583,15742285,Andersen,France,Male,62,6,1,1,0,5,1,0,0
9584,15729019,Arcuri,Spain,Male,34,8,1,0,0,4,1,0,0
9585,15608588,Mackinlay,Germany,Male,41,2,1,1,0,1,0,2,1
9586,15610557,McCarthy,Spain,Female,35,7,2,1,0,5,1,0,0
9587,15786418,Chiu,France,Female,20,6,1,1,0,5,1,0,0
9588,15653050,Norriss,Germany,Female,76,10,1,0,0,4,1,0,0
9589,15744914,Moore,Germany,Male,42,1,1,0,0,5,1,0,0
9590,15669611,Mott,France,Male,71,3,1,1,0,5,1,0,0
9591,15594786,Ts'ai,Germany,Male,34,7,1,1,0,4,1,0,0
9592,15649211,Fokina,Spain,Male,40,8,1,0,0,5,1,0,0
9593,15766066,Nikitina,Germany,Female,28,1,1,0,0,5,1,0,0
9594,15772216,Henry,France,Female,67,1,1,1,0,4,1,0,0
9595,15619898,Chiefo,France,Male,55,5,2,1,0,5,1,0,0
9596,15724543,Mao,France,Male,61,5,2,1,0,5,1,0,0
9597,15755084,Bezrukova,France,Male,37,7,1,0,0,4,1,0,0
9598,15730441,Dodd,France,Male,26,10,2,1,0,4,1,0,0
9599,15666767,Lori,France,Male,35,1,1,0,0,5,1,0,0
9600,15690456,Yudina,Germany,Female,32,7,1,1,0,5,1,0,0
9601,15570533,Conti,Germany,Female,55,7,1,1,1,0,0,1,1
9602,15797692,Volkova,France,Female,33,7,1,0,0,5,1,0,0
9603,15603135,Boni,Germany,Female,59,3,1,0,1,1,0,1,1
9604,15698927,Ritchie,France,Male,39,7,2,1,0,5,1,0,0
9605,15687363,McMillan,France,Male,31,3,2,1,0,5,1,0,0
9606,15733444,Phillips,France,Female,29,9,2,0,0,5,1,0,0
9607,15678057,Lombardi,France,Male,44,10,2,0,0,4,1,0,0
9608,15806918,Ireland,France,Male,28,5,1,1,0,4,1,0,0
9609,15638247,Boan,Spain,Male,44,9,2,0,0,5,1,0,0
9610,15674833,Shao,France,Female,35,1,2,0,0,5,1,0,0
9611,15812534,Chiemenam,France,Male,40,1,3,1,0,4,1,0,0
9612,15586522,Hunter,Spain,Male,37,2,1,0,0,5,1,0,0
9613,15794297,McKay,France,Male,36,1,2,0,0,4,1,0,0
9614,15737025,Roberts,France,Male,33,1,3,0,1,1,0,2,1
9615,15615931,Aitken,France,Female,37,4,2,1,0,5,1,0,0
9616,15664860,Chao,Spain,Female,47,3,2,0,1,0,0,1,1
9617,15664539,Bruce,Spain,Male,35,9,1,0,0,5,1,0,0
9618,15583692,Chan,Germany,Female,35,2,2,0,0,4,1,0,0
9619,15693131,Watts,France,Female,24,3,1,1,0,5,1,0,0
9620,15779973,Gibbons,Germany,Male,35,3,1,1,0,5,1,0,0
9621,15620557,Ni,Spain,Male,37,4,1,1,0,5,1,0,0
9622,15639549,Jen,Germany,Female,33,4,1,0,0,4,1,0,0
9623,15618750,Phillips,France,Male,31,8,1,0,0,4,1,0,0
9624,15796790,Amaechi,France,Female,47,8,1,0,0,5,1,0,0
9625,15668309,Maslow,France,Female,40,0,1,1,1,3,0,1,1
9626,15732437,Rowley,Germany,Female,44,0,2,1,1,3,0,2,1
9627,15665158,Chukwuemeka,Spain,Male,27,1,1,1,0,4,1,0,0
9628,15689322,Bevan,Spain,Male,31,3,1,0,0,4,1,0,0
9629,15596624,Topp,France,Female,22,9,2,1,0,5,1,0,0
9630,15601977,Burgoyne,Spain,Male,44,2,1,1,0,5,1,0,0
9631,15801462,Yermakov,France,Male,31,8,2,1,0,4,1,0,0
9632,15566139,Ts'ui,France,Female,37,5,1,0,0,4,1,0,0
9633,15791006,Kodilinyechukwu,Germany,Female,34,6,1,0,0,4,1,0,0
9634,15668057,K?,France,Female,31,6,1,0,0,5,1,0,0
9635,15580805,Marino,France,Male,27,10,2,0,0,5,1,0,0
9636,15658768,Lucas,France,Female,49,2,1,0,1,1,0,2,1
9637,15613048,Anderson,Germany,Female,40,5,1,1,0,3,0,2,1
9638,15803654,Wei,France,Female,31,2,1,1,0,4,1,0,0
9639,15662337,Baldwin,Germany,Female,50,1,2,1,0,1,0,1,1
9640,15650924,Foster,Spain,Female,32,4,2,1,0,4,1,0,0
9641,15647203,Gebhart,France,Female,35,3,1,0,0,5,1,0,0
9642,15682778,Fedorov,France,Male,34,9,2,1,0,5,1,0,0
9643,15579820,Robertson,Spain,Male,38,6,1,0,0,4,1,0,0
9644,15709354,Tudawali,France,Female,41,2,2,1,0,5,1,0,0
9645,15728480,Iloerika,France,Female,35,8,2,1,0,4,1,0,0
9646,15641091,Onyemauchechukwu,France,Female,31,5,1,0,0,4,1,0,0
9647,15603111,Muir,Spain,Male,71,10,1,0,1,3,0,2,1
9648,15679693,Walker,France,Male,31,5,2,1,0,5,1,0,0
9649,15797190,Charlton,Germany,Female,40,7,1,0,0,5,1,0,0
9650,15788025,Tseng,France,Female,38,0,2,1,0,5,1,0,0
9651,15646168,Ifeatu,Spain,Male,33,5,2,0,0,5,1,0,0
9652,15580493,Chin,France,Male,33,1,1,0,0,5,1,0,0
9653,15726720,Blinova,France,Female,40,7,1,0,0,0,0,2,1
9654,15735799,Maconochie,Germany,Male,58,3,1,1,0,5,1,0,0
9655,15773098,Ch'in,Spain,Male,34,5,2,0,0,5,1,0,0
9656,15668971,Nicholson,France,Female,40,4,2,0,0,5,1,0,0
9657,15603221,Burgess,Germany,Male,32,4,1,1,0,5,1,0,0
9658,15740043,Young,France,Male,32,5,1,1,0,5,1,0,0
9659,15712264,Plumb,France,Female,39,10,2,1,0,4,1,0,0
9660,15751926,Trentino,Germany,Male,42,3,2,1,0,4,1,0,0
9661,15589401,Allen,France,Female,30,4,2,0,0,4,1,0,0
9662,15742019,Benford,France,Female,39,6,2,0,0,4,1,0,0
9663,15660611,Gallo,Spain,Male,39,3,2,1,0,4,1,0,0
9664,15607634,Cobb,Germany,Male,40,9,2,1,0,5,1,0,0
9665,15595036,Doherty,Germany,Male,30,7,1,0,0,4,1,0,0
9666,15745794,Cocci,France,Male,30,6,2,1,0,4,1,0,0
9667,15781689,Macadam,Spain,Male,35,5,2,0,0,4,1,0,0
9668,15696054,Tychonoff,France,Male,37,2,1,1,0,4,1,0,0
9669,15752467,Johnson,Spain,Male,34,3,2,1,0,5,1,0,0
9670,15597739,Tu,France,Male,37,3,1,0,0,5,1,0,0
9671,15651336,Chidiebere,France,Female,32,4,2,0,0,5,1,0,0
9672,15636061,Pope,Germany,Male,78,4,2,1,0,4,1,0,0
9673,15723013,Sutherland,Germany,Male,28,7,2,1,0,5,1,0,0
9674,15784148,Beneventi,France,Male,62,9,2,0,0,4,1,0,0
9675,15578098,Jamieson,France,Male,31,8,2,1,0,4,1,0,0
9676,15638621,Simmons,Spain,Male,39,1,1,0,0,4,1,0,0
9677,15720924,Chijioke,France,Female,34,1,1,1,0,5,1,0,0
9678,15566531,Iloerika,Germany,Male,33,4,1,1,0,0,0,1,1
9679,15718064,Chia,Spain,Male,29,2,2,0,0,4,1,0,0
9680,15605067,Nwachinemelu,France,Male,19,9,2,0,0,5,1,0,0
9681,15655335,Becher,France,Male,36,1,2,0,0,4,1,0,0
9682,15607301,Romano,Spain,Female,63,8,1,1,0,5,1,0,0
9683,15694628,Walker,Germany,Female,39,4,2,0,0,4,1,0,0
9684,15607112,Chiawuotu,France,Male,32,6,2,1,0,4,1,0,0
9685,15635775,Watt,France,Male,33,3,1,0,0,5,1,0,0
9686,15644280,Udegbunam,France,Male,45,4,1,0,0,4,1,0,0
9687,15708362,Watson,France,Male,63,4,2,1,0,5,1,0,0
9688,15771997,Bryant,France,Female,31,10,1,0,0,5,1,0,0
9689,15730579,Ward,France,Male,68,5,1,1,0,4,1,0,0
9690,15728005,Urban,France,Female,57,9,2,0,0,5,1,0,0
9691,15791674,Sutherland,France,Female,34,10,2,1,1,3,0,2,1
9692,15754599,K'ung,France,Male,42,4,2,1,0,5,1,0,0
9693,15693690,Iweobiegbunam,Spain,Male,52,7,1,0,0,4,1,0,0
9694,15728963,Wei,Germany,Female,51,10,1,0,1,3,0,1,1
9695,15659710,Lascelles,France,Male,25,5,2,0,0,5,1,0,0
9696,15658675,Ts'ao,Germany,Male,37,6,1,1,0,5,1,0,0
9697,15638788,Mack,France,Male,32,8,1,1,0,5,1,0,0
9698,15609735,Campbell,Germany,Male,51,6,2,0,1,0,0,1,1
9699,15771477,Fiorentini,France,Male,49,9,1,0,0,4,1,0,0
9700,15570145,Long,France,Female,23,2,2,0,0,4,1,0,0
9701,15797149,Lloyd,Spain,Female,36,4,2,1,0,4,1,0,0
9702,15636912,Sneddon,Spain,Male,38,3,1,0,0,4,1,0,0
9703,15687828,Gorshkov,Spain,Female,31,5,1,1,0,5,1,0,0
9704,15667424,Forbes,Germany,Female,43,7,2,1,0,5,1,0,0
9705,15759872,L?,France,Male,22,9,2,0,0,4,1,0,0
9706,15572374,Hopetoun,Spain,Male,36,1,2,1,0,4,1,0,0
9707,15754926,Lucchesi,France,Female,30,6,2,0,0,5,1,0,0
9708,15687431,Faria,France,Female,41,7,1,1,0,4,1,0,0
9709,15604515,Yefremov,Germany,Female,22,10,2,0,0,4,1,0,0
9710,15682839,Genovesi,France,Female,57,8,1,1,0,4,1,0,0
9711,15624677,Marquez,Germany,Female,37,3,2,0,0,4,1,0,0
9712,15646366,Trevisani,Germany,Male,41,8,1,1,0,4,1,0,0
9713,15701768,Tung,France,Male,32,3,2,1,0,5,1,0,0
9714,15623566,Barnhill,France,Male,40,9,1,1,0,5,1,0,0
9715,15681274,Marshall,Spain,Female,56,2,1,1,0,4,1,0,0
9716,15762573,Bednall,Spain,Female,34,7,2,0,0,5,1,0,0
9717,15706458,Pan,Germany,Male,39,5,3,1,0,2,0,2,1
9718,15654222,Ogg,Spain,Male,30,3,1,1,0,4,1,0,0
9719,15704053,T'ang,Spain,Male,62,3,2,0,1,2,0,1,1
9720,15724321,Baresi,Germany,Female,47,9,1,0,0,0,0,2,1
9721,15621815,Obiajulu,France,Female,40,6,1,0,0,4,1,0,0
9722,15724876,McGregor,France,Female,38,5,1,1,0,4,1,0,0
9723,15696588,Lung,France,Female,36,3,2,1,0,5,1,0,0
9724,15612832,Jamieson,France,Male,32,7,1,0,0,5,1,0,0
9725,15804295,Pinto,France,Male,41,2,2,1,0,4,1,0,0
9726,15712536,Fallaci,France,Female,36,3,2,0,0,1,0,1,1
9727,15662494,Goliwe,Spain,Male,43,7,1,1,0,4,1,0,0
9728,15807728,Ferri,France,Female,45,1,1,1,0,0,0,1,1
9729,15764916,Rowley,Germany,Female,43,7,1,1,1,2,0,2,1
9730,15615330,Tretiakova,France,Male,23,10,2,1,0,5,1,0,0
9731,15638487,She,Germany,Male,38,2,1,1,0,4,1,0,0
9732,15627859,Nebeolisa,Germany,Male,29,7,1,0,0,4,1,0,0
9733,15622192,Young,Spain,Male,39,3,2,1,0,5,1,0,0
9734,15789413,Fitzgerald,France,Male,64,3,2,1,0,5,1,0,0
9735,15583221,Arnold,Germany,Male,70,3,2,1,0,4,1,0,0
9736,15768495,Chidimma,France,Female,32,8,2,1,0,2,0,2,1
9737,15644103,Wells,Spain,Male,78,2,1,1,0,4,1,0,0
9738,15741197,Calzada,Spain,Male,22,8,3,0,0,5,1,0,0
9739,15664547,Black,France,Male,37,7,1,0,1,3,0,1,1
9740,15797293,Sopuluchukwu,France,Female,25,3,2,0,0,5,1,0,0
9741,15572021,Ts'ao,Germany,Female,29,8,2,0,0,4,1,0,0
9742,15637461,Ukaegbunam,France,Male,35,7,2,0,0,4,1,0,0
9743,15620577,Wood,France,Male,45,4,2,1,0,4,1,0,0
9744,15609643,Furneaux,Germany,Male,32,9,2,1,0,4,1,0,0
9745,15785358,Gresswell,Germany,Male,46,8,1,1,1,0,0,2,1
9746,15603883,Ch'in,France,Male,36,4,2,1,0,4,1,0,0
9747,15782550,Ma,Germany,Female,41,0,1,1,0,4,1,0,0
9748,15775761,Iweobiegbunam,Germany,Female,69,5,3,0,1,0,0,2,1
9749,15680201,Marcelo,Germany,Male,24,5,2,0,1,3,0,2,1
9750,15767594,Azubuike,France,Female,35,8,2,1,0,5,1,0,0
9751,15591985,Stewart,France,Female,51,8,1,1,0,0,0,1,1
9752,15789339,Yen,France,Male,59,4,1,1,0,4,1,0,0
9753,15781530,Hsieh,France,Male,21,8,2,1,0,5,1,0,0
9754,15705174,Chiedozie,Germany,Male,68,7,1,1,0,4,1,0,0
9755,15572114,Shih,Spain,Male,40,1,1,1,0,5,1,0,0
9756,15804009,Amechi,Germany,Male,36,8,2,1,0,4,1,0,0
9757,15662698,Ko,Spain,Female,43,7,1,1,1,0,0,1,1
9758,15696047,Chimezie,France,Male,35,6,1,1,0,5,1,0,0
9759,15701160,Azubuike,Germany,Female,43,4,1,1,0,5,1,0,0
9760,15790093,Aguirre,France,Female,27,2,2,0,0,5,1,0,0
9761,15632143,Lung,France,Male,31,2,1,0,0,4,1,0,0
9762,15736778,Adams,Germany,Female,60,1,2,1,0,5,1,0,0
9763,15734917,Castiglione,Germany,Male,21,8,2,0,0,4,1,0,0
9764,15643903,Yao,France,Male,27,1,1,0,0,5,1,0,0
9765,15569526,Morales,France,Male,40,10,2,0,0,4,1,0,0
9766,15777067,Thomas,France,Male,64,2,1,1,0,4,1,0,0
9767,15795511,Vasiliev,Germany,Male,39,4,1,0,0,4,1,0,0
9768,15610419,Chukwueloka,France,Male,33,3,1,1,0,5,1,0,0
9769,15644994,Ko,Germany,Male,54,4,2,1,1,0,0,1,1
9770,15703707,Atkins,France,Male,44,10,1,0,0,5,1,0,0
9771,15659327,Moffitt,France,Male,49,5,1,0,0,1,0,2,1
9772,15771323,Panicucci,Spain,Male,39,5,1,1,0,5,1,0,0
9773,15750549,Akobundu,Germany,Male,30,1,2,1,0,5,1,0,0
9774,15698462,Chiu,France,Male,36,4,2,1,0,4,1,0,0
9775,15739692,Tsui,France,Male,42,1,2,0,0,5,1,0,0
9776,15744041,Yobanna,France,Female,26,3,1,0,0,4,1,0,0
9777,15700714,Hollis,France,Male,29,7,2,1,0,4,1,0,0
9778,15777743,Cattaneo,France,Female,39,3,1,1,0,5,1,0,0
9779,15623143,Lung,France,Female,43,9,2,0,0,5,1,0,0
9780,15712568,Angelo,Spain,Male,40,10,1,0,0,5,1,0,0
9781,15617432,Folliero,Germany,Female,40,9,1,1,0,5,1,0,0
9782,15650424,Bryant,France,Female,48,3,1,1,1,1,0,2,1
9783,15728829,Weigel,France,Male,18,7,1,0,0,5,1,0,0
9784,15680430,Ajuluchukwu,Germany,Female,49,4,2,0,0,5,1,0,0
9785,15687626,Zhirov,France,Male,39,4,2,0,1,2,0,1,1
9786,15609187,Cox,France,Female,27,5,2,0,0,4,1,0,0
9787,15609521,Chimaraoke,Germany,Male,34,4,2,1,0,5,1,0,0
9788,15752626,Genovese,France,Male,32,7,1,1,0,4,1,0,0
9789,15571756,Ohearn,France,Female,28,5,1,0,0,4,1,0,0
9790,15814040,Munroe,France,Female,45,1,2,1,0,4,1,0,0
9791,15658211,Morrison,Spain,Female,39,2,2,1,0,5,1,0,0
9792,15742091,Parkhill,Germany,Female,35,6,1,0,0,3,0,1,1
9793,15787168,Y?,Spain,Female,28,8,1,1,0,5,1,0,0
9794,15772363,Hilton,Germany,Female,42,0,1,0,0,5,1,0,0
9795,15659364,Thompson,Spain,Male,23,5,1,0,0,4,1,0,0
9796,15738980,Yobanna,France,Male,43,2,2,0,0,5,1,0,0
9797,15794236,Thorpe,Germany,Male,22,10,2,1,0,5,1,0,0
9798,15721383,Harvey,Spain,Male,40,10,2,1,0,4,1,0,0
9799,15652981,Robinson,Germany,Male,30,2,1,1,0,4,1,0,0
9800,15722731,Manna,France,Male,46,0,1,0,1,2,0,2,1
9801,15640507,Li,Spain,Female,35,3,3,1,0,2,0,2,1
9802,15578878,Hancock,Spain,Female,30,3,1,1,0,4,1,0,0
9803,15744295,Hao,France,Male,40,1,1,0,0,5,1,0,0
9804,15776558,Nicholls,France,Male,31,1,1,1,0,4,1,0,0
9805,15596136,Folliero,France,Female,36,9,1,1,0,4,1,0,0
9806,15704597,Trumbull,France,Male,33,7,1,1,0,4,1,0,0
9807,15648272,Medvedeva,Spain,Male,35,9,1,1,0,4,1,0,0
9808,15594915,Crist,France,Female,36,8,2,1,0,4,1,0,0
9809,15581115,Middleton,France,Female,39,9,1,0,0,4,1,0,0
9810,15763907,Watts,France,Female,39,1,1,0,0,1,0,1,1
9811,15705994,Udinese,Spain,Male,27,10,1,0,0,5,1,0,0
9812,15772421,Tretiakov,Germany,Female,31,1,1,1,0,5,1,0,0
9813,15711572,O'Kane,Germany,Female,31,9,2,0,0,5,1,0,0
9814,15691170,Vasilyeva,Spain,Female,29,10,1,1,0,5,1,0,0
9815,15600106,Wei,France,Male,36,1,2,0,0,4,1,0,0
9816,15745431,Chinonyelum,France,Male,34,7,2,1,0,4,1,0,0
9817,15649508,Chin,Spain,Male,48,8,2,0,0,4,1,0,0
9818,15812611,Lorimer,Spain,Female,30,5,2,1,0,4,1,0,0
9819,15619699,Yeh,France,Male,31,7,1,0,0,4,1,0,0
9820,15813946,Duffy,Germany,Male,51,1,1,0,1,3,0,2,1
9821,15762762,Onyekachukwu,Germany,Female,45,5,1,0,0,5,1,0,0
9822,15629793,Banks,Spain,Male,28,8,2,0,0,5,1,0,0
9823,15781298,Hughes,Germany,Male,39,3,1,1,0,5,1,0,0
9824,15622658,Lai,France,Female,26,2,1,0,0,5,1,0,0
9825,15658980,Matthews,Germany,Male,26,9,1,0,0,4,1,0,0
9826,15701936,Bell,Germany,Male,28,10,1,0,1,0,0,1,1
9827,15686917,Tu,Spain,Female,40,4,2,0,0,5,1,0,0
9828,15807312,Hsia,Spain,Male,33,5,2,1,0,4,1,0,0
9829,15574523,Cheng,France,Male,39,1,2,1,0,4,1,0,0
9830,15724200,Cheng,France,Male,38,1,1,1,0,4,1,0,0
9831,15738224,Lin,France,Male,32,6,1,0,0,4,1,0,0
9832,15593283,Higgins,Germany,Female,48,1,2,1,0,3,0,1,1
9833,15814690,Chukwujekwu,Germany,Female,64,2,1,1,0,3,0,2,1
9834,15807245,McKay,Germany,Female,41,1,2,0,0,5,1,0,0
9835,15799358,Vincent,France,Female,46,6,1,1,1,0,0,1,1
9836,15616172,Ubanwa,France,Male,31,2,2,0,0,5,1,0,0
9837,15777958,Ch'ien,France,Male,39,10,2,1,0,5,1,0,0
9838,15809124,T'ien,France,Male,38,5,1,1,0,5,1,0,0
9839,15616367,Ricci,Germany,Male,39,1,1,0,1,3,0,1,1
9840,15687385,McDowell,France,Male,41,5,1,1,0,4,1,0,0
9841,15607877,Maclean,Spain,Male,26,8,2,1,0,5,1,0,0
9842,15736327,Manna,Germany,Female,46,1,2,1,0,4,1,0,0
9843,15746704,Jibunoh,Spain,Male,30,9,2,1,0,5,1,0,0
9844,15778304,Fan,Germany,Male,24,0,1,1,0,5,1,0,0
9845,15588456,Hsieh,France,Female,40,5,1,1,0,5,1,0,0
9846,15664035,Parsons,Spain,Female,38,9,2,1,0,5,1,0,0
9847,15596405,Udinese,Spain,Male,25,7,2,1,0,5,1,0,0
9848,15815097,Root,France,Female,34,9,2,0,0,5,1,0,0
9849,15762708,Chiemezie,Spain,Female,38,10,1,1,0,4,1,0,0
9850,15776211,Toscani,France,Female,34,6,2,1,0,4,1,0,0
9851,15626012,Obidimkpa,France,Male,26,4,1,0,0,4,1,0,0
9852,15792077,Degtyaryov,Germany,Male,28,8,2,0,0,5,1,0,0
9853,15718765,Maclean,Spain,Male,43,6,1,0,0,0,0,1,1
9854,15576615,Giordano,Spain,Male,37,10,1,0,0,5,1,0,0
9855,15752650,Saad,Spain,Female,37,6,1,1,0,4,1,0,0
9856,15797502,Lord,Spain,Male,24,2,1,1,0,4,1,0,0
9857,15687329,Hope,Germany,Female,32,1,2,0,1,2,0,1,1
9858,15779423,K?,France,Male,39,1,2,1,0,4,1,0,0
9859,15619514,Bull,Germany,Male,40,3,1,0,0,1,0,1,1
9860,15615430,Adams,Germany,Male,55,4,1,1,0,3,0,1,1
9861,15716431,Brookes,France,Female,30,10,2,1,0,4,1,0,0
9862,15798341,Victor,France,Male,38,8,1,1,0,5,1,0,0
9863,15651958,Giles,France,Male,27,8,2,1,0,4,1,0,0
9864,15726179,Ferrari,Germany,Female,43,5,2,1,1,1,0,2,1
9865,15652999,Milne,Germany,Male,33,1,1,1,0,5,1,0,0
9866,15691950,Parry,France,Male,49,3,2,0,0,4,1,0,0
9867,15632446,Allan,France,Male,24,4,2,0,0,4,1,0,0
9868,15620936,Warren,France,Male,32,4,2,1,0,4,1,0,0
9869,15587640,Rowntree,France,Female,43,0,1,0,0,4,1,0,0
9870,15782231,Andrejew,France,Male,38,6,2,0,0,5,1,0,0
9871,15580462,Corby,Spain,Male,40,1,1,1,0,4,1,0,0
9872,15736371,Kennedy,France,Female,34,3,2,1,0,5,1,0,0
9873,15648032,Young,Spain,Male,37,2,2,1,0,4,1,0,0
9874,15610454,Poole,Germany,Female,33,9,1,1,0,5,1,0,0
9875,15671358,Fletcher,France,Male,44,4,2,0,0,4,1,0,0
9876,15747130,Tsao,France,Male,39,7,2,1,0,5,1,0,0
9877,15578374,Gilroy,Spain,Male,36,7,1,0,0,4,1,0,0
9878,15572182,Onwuamaeze,Germany,Female,33,3,3,0,1,3,0,1,1
9879,15770041,Manna,Spain,Female,43,8,1,1,0,5,1,0,0
9880,15669414,Pisano,Germany,Male,62,9,2,0,1,1,0,1,1
9881,15777054,Thorpe,Germany,Male,42,3,1,0,0,4,1,0,0
9882,15621021,Dwyer,Spain,Female,40,1,2,0,0,5,1,0,0
9883,15785490,Okeke,France,Male,50,3,1,1,0,2,0,1,1
9884,15577695,Zito,France,Male,41,2,1,0,0,4,1,0,0
9885,15686974,Sergeyeva,France,Female,48,4,1,1,0,2,0,2,1
9886,15574584,Fang,France,Male,33,8,1,1,0,4,1,0,0
9887,15719541,Flannagan,Spain,Male,31,2,2,0,0,4,1,0,0
9888,15646310,Mao,Spain,Male,24,8,1,1,0,4,1,0,0
9889,15697606,Sturdee,France,Female,21,10,1,0,0,5,1,0,0
9890,15711489,Azikiwe,Spain,Female,32,2,1,1,0,5,1,0,0
9891,15670427,Chidi,Spain,Male,37,4,1,0,0,4,1,0,0
